,teks,label,clean_teks
759,Gaes gaes mau drakor gaes besok yawww,0,gaes gaes mau drakor gaes besok yawww
760,Gais aku sudah brgkt. Mau matiin hp,0,gais saya sudah brgkt mau mati hp
761,Gais bsk kke kantor ya nyerahin laporan aku udh dpt ttd paedi. Ini mau hard jilid. Jgn lupa ya source sama laporan di cd,0,gais besok kke kantor ya nyerahin lapor saya sudah dpt tanda tangan paedi ini mau hard jilid jgn lupa ya source sama lapor di cd
762,Gais kalau ada chat2 sebelumnya tolong dibaca dan dipahami biar ga ulg2 😂😂,0,gais kalau ada chat belum tolong baca dan paham biar ga ulg
763,Gais kalo dri upi ke unisba pake angkot apa pulang pergi? ,0,gais kalo dri upi ke unisba pakai angkot apa pulang pergi
764,"Gais kata aku kita ngantor tgl 4 sekalian bawa form penilaian, daftar hadir, form bimbingan. Sekalulian foto.",0,gais kata saya kita pergi ke kantor tanggal sekali bawa form nilai daftar hadir form bimbing sekalulian foto
765,Gais kyknya bapa ga akan bls sms aku. Mau gmn? Tp bapa bls sms teh tia blg dia ada dikantor dan tia jg blg kita kekantor hari ini.,0,gais kyknya bapa ga akan balas sms saya mau gmn tetapi bapa balas sms teh tia bilang dia ada kantor dan tia jg bilang kita kantor hari ini
766,Gais laporan 40 itu di bimbingan pembimbing lapangan?,0,gais lapor itu di bimbing bimbing lapang
767,Gais sekalian tanyain Pla ap aja yg diminta dr tempat pla setelah selesai selain nilai dr kampus? Ada surat2 lain ga.,0,gais sekali tanyain pla ap saja yang minta dr tempat pla telah selesai selain nilai dr kampus ada surat lain ga
768,Gajadi gadiabsen yg telatnya lebib dr 15 menit da kayanya,0,gajadi gadiabsen yang telat lebib dr menit da kaya
769,Gak takut kok. Tp emang blm mau. Gatau sampe kapan kwkw,0,gak takut kok tetapi emang belum mau gatau sampai kapan kwkw
770,"gak. saya sih percaya aja, dosa tanggung sendiri hehe. Nilai mobprog sudah selesai, silahkan dicek.",0,gak saya sih percaya saja dosa tanggung sendiri hehe nilai mobprog sudah selesai silah cek
771,Gampang da cuma tampilan doang.,0,gampang da cuma tampil doang
772,Gara gara batman. Pdhl udh diulang,0,gara gara batman padahal sudah ulang
773,"Gatau nuy, suruh tunggu aja cenah belom diinvite2 sama apapa aku mah",0,gatau nuy suruh tunggu saja cenah bom diinvite sama apapa saya mah
774,"gatau tadi bapa nya keburu jumatan , pokonya suruh ngumpul dlu gt katanya ",0,gatau tadi bapa nya keburu jumat poko suruh ngumpul dlu gt kata
775,Geng hari ini mau jam brpa ? Respon yah...,0,geng hari ini mau jam berapa respon yah
776,Gimana nuy menghadapi beliau?,0,gimana nuy hadap beliau
777,Gpp kali beda beda sep,0,gpp kali beda beda sep
778,Guys ada yg bermotor mau ngampus gak? Temenin ambil foto laaah (unbearable),0,guys ada yang motor mau pergi ke kampus gak temenin ambil foto laaah unbearable
779,Guys aku gabawa beras yaaa. Abis dr pasar beli itu berat bgt. Yg bisa bawa beras lebih mohon dilebihkan hehe,0,guys saya gabawa beras yaaa habis dr pasar beli itu berat banget yang bisa bawa beras lebih mohon lebih hehe
780,Guys di bdg ada studi foto yg gini gaaak,0,guys di bandung ada studi foto yang gin gaaak
781,Guys numpang promosi bisi ada yg butuh..  Dijual MacBook Air Layar 11inch Ram 4gb Ssd 128gb Garansi sisa 5 bulan Dijual karena jarang di pake..  Harga PM ,0,guys numpang promosi bis ada yang butuh jual macbook air layar inch ram ssd garansi sisa bulan jual karena jarang di pakai harga pm
782,"Guys, aku ganti template nya.",0,guys saya ganti template nya
783,"Guys, untuk groupwherenya pake github aja ya ",0,guys untuk groupwherenya pakai github saja ya
784,"habis ini, pake groupwhere. biar ga berceceran filenya.",0,habis ini pakai groupwhere biar ga cecer filenya
785,Haha ayook kita bully adi ndut sama sama 😃😃,0,haha ayook kita bully adi ndut sama sama
786,"Hai akang-teteh, bagi kalian yang belum tau, merekalah calon Pemimpin KEMAKOM periode 2016-2017! yuk kita simak visi-misi mereka :)",0,hai akangteteh bagi kalian yang belum tau mereka calon pimpin kemakom periode yuk kita simak visimisi mereka
787,Harganya kisaran 50rb nama1 😂,0,harga kisar nama
788,Hari kamis saya baru masuk,0,hari kamis saya baru masuk
789,"Hayu boleh da gais, tp kudu disurvey dulu sama aku, bisi tiba2 ada something wkwk",0,hayu boleh da gais tetapi kudu disurvey dulu sama saya bis tiba ada something wkwk
790,"Hbd nama1 , cepet sidang cepet wisuda yaaa aamiiiin",0,hbd nama cepet sidang cepet wisuda yaaa aamiiiin
791,Hehe sudah sep ku jebol pake solder tp jd jelek 😂😂,0,hehe sudah sep ku jebol pakai solder tetapi jd jelek
792,Hmm sebenernya itu cuman eksekusi jquery di control sep. Coba cek jquery yg dicotroller waktu klik button. Kan ke controller yg buat nyetak pdf,0,hmm sebenernya itu cuman eksekusi jquery di control sep coba cek jquery yang dicotroller waktu klik button kan ke controller yang buat nyetak pdf
793,hmmm tiket ke batam berapa duit gile~,0,hmmm tiket ke batam berapa duit gile
794,Hub kita lg kalo udah dkt wktnya.,0,hub kita lg kalo sudah dkt wktnya
795,"Ibunya lagi bobok, aku mau nanya ttg daging, kalo ada daging mau di presto dulu juga",0,ibu lagi bobok saya mau tanya ttg daging kalo ada daging mau di presto dulu juga
796,"Info Gempa Mag:5.3 SR, 21-Jun-16 21:10:23 WIB, Lok:2.21 LS,99.33 BT (98 km Tenggara KEP-MENTAWAI-SUMBAR), Kedlmn:34 Km ::BMKG",0,info gempa mag sr jun wib lok ls bt km tenggara kepmentawaisumbar kedlmn km bmkg
797,"Ini hujan semalaman ruang tengah sama kamar kayanya gabisa di nyalain (:() harus nunggu kering baru bisa nyala, smg ujannya berenti 🙏",0,ini hujan malam ruang tengah sama kamar kaya gabisa di nyalain harus nunggu kering baru bisa nyala moga ujannya renti
798,Ini ini udh disini mau apa aku gorengin,0,ini ini sudah sini mau apa saya gorengin
799,Ini kalo kita lg beneran ngumpul pasti lg mewek berjamaah,0,ini kalo kita lg beneran ngumpul pasti lg mau nang jamaah
800,"InsyaaAllah ikhlas mel, asa udah di bahas digrup kan, Trs yg responnya gt",0,insyaaallah ikhlas mel asa sudah di bahas grup kan terus yang responnya gt
801,"Isi saldo nya bisa di grapari, indomaret, ato di tf dari bca",0,isi saldo nya bisa di grapari indomaret ato di tf dari bca
802,"itu masih pake data dummy, ntar gampang itu mh.",0,itu masih pakai data dummy nanti gampang itu mh
803,Itu namanya ap nur? Tokopedi bukalapak lumayan laa complete walopun kw sejenis,0,itu nama ap nur tokopedi bukalapak lumayan laa complete walopun kw jenis
804,"Itu teh sebenernya krna terlalu sakit sma orang itu nuy, padahal kalo udah nemu orang baru mah pasti rasanya beda",0,itu teh sebenernya krna terlalu sakit sma orang itu nuy padahal kalo sudah temu orang baru mah pasti rasa beda
805,itu yang tugas pentaho langsung presentasi di pentaho nya ?,0,itu yang tugas pentaho langsung presentasi di pentaho nya
806,Iya aku inget jam dinding di rumah awet katanya hadiah pernikahan ❤,0,iya saya inget jam dinding di rumah awet kata hadiah nikah
807,"Iya  nama1, terakhir di lab jarkom. Pas copy sql SIGIndo tea.. ",0,iya nama akhir di lab jarkom pas copy sql sigindo tea
808,Iya ih ko sedih sih gtau kapan lg ke bandung :(,0,iya ih ko sedih sih gtau kapan lg ke bandung
809,Iya ih maksimalkan waktu sebulan ini wkwkwk pdhl aku aja yg mo pindah :(,0,iya ih maksimal waktu bulan ini wkwkwk padahal saya saja yang mau pindah
810,Iya kalau ada yang kosong agus atau sept,0,iya kalau ada yang kosong agus atau september
811,Iya kan file terkahir itu data_pasien. -_-,0,iya kan file terkahir itu data pasien
812,Iya kar lg dikosan nih. Numpang ap?,0,iya kar lg dikosan nih numpang ap
813,iya ke singapur make yang 1dolar tea gening wkwk,0,iya ke singapur make yang dolar tea gening wkwk
814,Iya liat mock up nya maksudnya,0,iya liat mock up nya maksud
815,Iya put alat masak makan mah aku usahain ada,0,iya put alat masak makan mah saya usahain ada
816,"Iya teh, soalnya kenapa selasa, bapa hari rabu mau berangkat.",0,iya teh soal kenapa selasa bapa hari rabu mau berangkat
817,Iya ya ratarata programmer gt hirenya udh pake csps gt gt,0,iya ya ratarata programmer gt hirenya sudah pakai csps gt gt
818,"iya, makanya aku butuh data kalian teh soalnya datanya dari sana. tapi harus ada RJ atau RD.",0,iya makanya saya butuh data kalian teh soal data dari sana tapi harus ada rj atau rd
819,"Iya, semua kamera kecuali kamera lia aku taro di situ semua",0,iya semua kamera kecuali kamera lia saya taro di situ semua
820,Iyaaa makanan bumbu dsb juga biar bisa dibawa dr rumah supaya irit hehehe,0,iyaaa makan bumbu dsb juga biar bisa bawa dr rumah supaya irit hehehe
821,Iyaaaa ayyuuuukk biar kamu bisa reunian dg org sana fir,0,iyaaaa ayyuuuukk biar kamu bisa reuni dg orang sana fir
822,Iyalah makin malam makin mahal kek yg suka dijalanan,0,iya makin malam makin mahal kek yang suka jalan
823,Jadi kapan kita meet upnyaa nih temaan temaan?,0,jadi kapan kita meet upnyaa nih tema tema
824,Jadi kitanya harus cari kesibukan jg ya? Biar ga mikirin cowo melulu,0,jadi kita harus cari sibuk jg ya biar ga pikir cowo melulu
825,"Jadi males banget PLA, asa ga pernah beres. Wkwk. Padahal dari pa rawosi ga bermasalah.",0,jadi males banget pla asa ga pernah beres wkwk padahal dari pa rawosi ga masalah
826,Jadi nanti barang yg dipilih nyesuain budget aja diantara 7 pilihan diatas~,0,jadi nanti barang yang pilih nyesuain budget saja antara pilih atas
827,Jadinya aku ambil bulanan sampe desember. Tapi sekamar berdua sama sodara aku,0,jadi saya ambil bulan sampai desember tapi kamar dua sama saudara saya
828,"Jadinya mau apa sok, sebagian dari uang kas? Kira2 berapa?",0,jadi mau apa sok bagi dari uang kas kira berapa
829,"Jajaran kantin 79 kesana deket2 pengkolan pokoknya kang, ada tulisanya da",0,jajar kantin kesana deket pengkol pokok kang ada tulisanya da
830,"Jam 12 wid, nanti berangkat jam 10",0,jam wid nanti berangkat jam
831,Jam 8 berangkat aja gmn teh,0,jam berangkat saja gmn teh
832,Jam brp brpnya bsk kabarin kalau ngumpul sore ini bisa yaaaa ,0,jam berapa brpnya besok kabarin kalau ngumpul sore ini bisa yaaaa
833,"Jangan di agendain, suka ga jadi wkwkwk ",0,jangan di agendain suka ga jadi wkwkwk
834,Jangan gitu kang.. Aku tersinggung.,0,jangan gitu kang saya singgung
835,Januari mah ambil 1x seminggu aja. Kan kita masuk seminggu sekali kalau januari.,0,januari mah ambil x minggu saja kan kita masuk minggu sekali kalau januari
836,Januari pokoknya mau sama sapapun kemanapun harus liburan fix aamiin,0,januari pokok mau sama sapa mana harus libur fix aamiin
837,Jauh amat jemput di poskamling cilimus dee,0,jauh amat jemput di poskamling cilimus dee
838,Jd mau kpnnnih? Kekantor ambil form. Balik lg ngasih laporan atau sekaligus. Jd di laporan ga ada lampiran,0,jd mau kpnnnih kantor ambil form balik lg beri lapor atau sekaligus jd di lapor ga ada lampir
839,"Jd misal nih ada murid sama guru, si guru ngasih ujian, nanti hasil jawaban ujian murid dibandingin sama jawaban dari guru (jawaban yg bener) trs outputnya berupa skor hasil ujian itu",0,jd misal nih ada murid sama guru si guru beri uji nanti hasil jawab uji murid dibandingin sama jawab dari guru jawab yang bener terus outputnya upa skor hasil uji itu
840,Jgn lupa malam ini jgn terlalu malam aja. Seadanya aja aku jg,0,jgn lupa malam ini jgn terlalu malam saja ada saja saya jg
841,"Jika jemari tak mampu berjabat dan batin ini rindu akan keikhlasan maaf, hanya lewat pesan ini jemariku bersilaturahmi. Mohon maaf lahir dan batin",0,jika jemari tidak mampu jabat dan batin ini rindu akan ikhlas maaf hanya lewat pesan ini jemari silaturahmi mohon maaf lahir dan batin
842,Jumlah poin Anda s.d tgl 16/08/16 : 18 poin. Anda termasuk dalam kategori RED. Masa berlaku poin s.d 31 Des 2016,0,jumlah poin anda sd tanggal poin anda masuk dalam kategori red masa laku poin sd des
843,Ka aku ga bisa liat kosannya skrg :( soalnya ngerjain uts take home ka ,0,ka saya ga bisa liat kosannya sekarang soal kerja uts take home ka
844,Kalau 13.5 itu untuk ayam kremes dan cabai ijo teh...kalau untuk bakar dan rica rica kita kasih 15rb deh   ...sudah pakai box dan air gelas,0,kalau itu untuk ayam kremes dan cabai ijo tehkalau untuk bakar dan rica rica kita kasih deh sudah pakai box dan air gelas
845,Kalau agus atau sept blm bisa menjamin ada kalau sekarang ada yang kosong,0,kalau agus atau september belum bisa jamin ada kalau sekarang ada yang kosong
846,Kalau gamepro uasnya materi atau praktek Pak?,0,kalau gamepro uasnya materi atau praktek pak
847,Kalau ini gagal. Urg pindah haluan ke sana deh,0,kalau ini gagal urg pindah haluan ke sana deh
848,Kalau mau bikin model/controller mending per apa y?,0,kalau mau bikin modelcontroller mending per apa y
849,Kalau pertable emg lbh rapih laporan sih mad cuman bingung kalau pertable kdgkan ada yg dipake didr bbrp table gmn tuh mad?,0,kalau pertable emg lbh rapih lapor sih mad cuman bingung kalau pertable kdgkan ada yang dipake didr beberapa table gmn tuh mad
850,"Kalem, saya diantapani lagi ujian sama intan. Hher",0,kalem saya diantapani lagi uji sama intan hher
851,Kalian udh brp kali bimbingan? Ngomongin apa aja aku blm pernah,0,kalian sudah berapa kali bimbing ngomongin apa saja saya belum pernah
852,Kalo ada daun pepaya mah bungkus daunnya pake pepaya put,0,kalo ada daun pepaya mah bungkus daun pakai pepaya put
853,kalo aku ngasihinnya habis ashar aja gpp ?,0,kalo saya ngasihinnya habis ashar saja gpp
854,"kalo aku sih pertabel  nama1, mnyesuaikan kebutuhan :)",0,kalo saya sih tabel nama mnyesuaikan butuh
855,Kalo daftar doang tapi belum tentu jadi prasidang boleh ga?,0,kalo daftar doang tapi belum tentu jadi prasidang boleh ga
856,Kalo engga belakang aqila ada 600/bulan gatau masih apa engga deh,0,kalo engga belakang aqila ada bulan gatau masih apa engga deh
857,Kalo grup c1 aku jarang baca haha jd suka ketinggalan kabar berita,0,kalo grup c saya jarang baca haha jd suka tinggal kabar berita
858,Kalo kata raditya dika tuh cara pandang org ttg cinta akan berubah setelah mengalami patah hati terhebat. Haha,0,kalo kata raditya dika tuh cara pandang orang ttg cinta akan ubah telah alami patah hati hebat haha
859,"Kalo masih mau ke kep. Seribu mending ikut yang ini nih, tinggal duduk manis dari unpad du",0,kalo masih mau ke kep ribu mending ikut yang ini nih tinggal duduk manis dari unpad du
860,Kalo mau masak bawa bahannya dr rumah masing2 biar irit wkwk,0,kalo mau masak bawa bahan dr rumah masing biar irit wkwk
861,kalo ngga besok ke kampus senin  nama1 ke kampus nya ,0,kalo tidak besok ke kampus senin nama ke kampus nya
862,Kalo nonton hr ini mahal yah? Week end,0,kalo nonton hr ini mahal yah week end
863,"Kalo pacaran jg harus cowonya yg lebih sayang guys, biar ga ngebatin",0,kalo pacar jg harus cowonya yang lebih sayang guys biar ga ngebatin
864,Kalo pake daging yg dah direbus enak gak dijadiin sate?,0,kalo pakai daging yang dah rebus enak gak dijadiin sate
865,Kalo satpam tanya bilang aja ketemu saya,0,kalo satpam tanya bilang saja ketemu saya
866,Kalo udah ad progres besok aja jam 2an kesini..,0,kalo sudah ada progres besok saja jam an kesini
867,kamu kapan ke bandungg??,0,kamu kapan ke bandungg
868,kamu sibuk ngapain aja disana ?,0,kamu sibuk ngapain saja sana
869,Kamu yah yang ngajakin mereka.,0,kamu yah yang ngajakin mereka
870,"Kan bapaknya ngomong2 ya, trs ditanya siapa itu, aku blg lg rame ma sibuk dikampus nanti yaa",0,kan bapak ngomong ya terus tanya siapa itu saya bilang lg ramai ma sibuk kampus nanti yaa
871,Kan dia masih gatau ngeditnya kek gmn haha,0,kan dia masih gatau ngeditnya kek gmn haha
872,Kan ini karna bulan baru qaqa 😂 bisa ngomong gituch,0,kan ini karna bulan baru qaqa bisa ngomong gituch
873,Kang nama1 tuh baru menang 2 Milyar hahaha.. Kemakom berprestasi,0,kang nama tuh baru menang milyar hahaha kemakom prestasi
874,Kantin fip nama1 sendiri td mau ke perpus. Tp bntar lg kan sholat ,0,kantin fip nama sendiri tadi mau ke pus tetapi bntar lg kan sholat
875,Karena saya lagi si surabaya sampai besok.. Hati kamis ke kantor gimana ?,0,karena saya lagi si surabaya sampai besok hati kamis ke kantor gimana
876,Kartu SIM Anda telah berhasil diganti. Terima kasih,0,kartu sim anda telah hasil ganti terima kasih
877,Kasih norek aja kesebelah. Siapa tau ada yg mau. Mereka jg punya hak untk udunan wkwk. Bilang bts waktu trfr. Kalau ada niat pasti segera kok.,0,kasih norek saja belah siapa tau ada yang mau mereka jg punya hak untk udunan wkwk bilang bts waktu trfr kalau ada niat pasti segera kok
878,Ke kantor siang aja..,0,ke kantor siang saja
879,Keknya pernah liat undangannya di prodi,0,kek pernah liat undang di prodi
880,Kita kmpul yu sblum puasa :-) waktunya ,0,kita kmpul yu belum puasa waktu
881,kita lewat kolam renang? di gymnas atau gik,0,kita lewat kolam renang di gymnas atau gik
882,Kita yg stay di pdg aja mah tinggal cuss aja kapan meet up nya,0,kita yang stay di pdg saja mah tinggal cuss saja kapan meet up nya
883,Ko gtu ya parah bgt masa jam kerja ngeroko. Biar dapet inspirasi meren ya,0,ko gtu ya parah banget masa jam kerja ngeroko biar dapet inspirasi meren ya
884,Kok antara optimis dan ngga yah 😟,0,kok antara optimis dan tidak yah
885,"koreksi saya kalau salah (bisi lupa) tapi bagus sih kalau anda mau coba-coba, nggak mubazir juga kok. Kalau mau dibalikin lagi ke CSV ya pake transformasi lagi.",0,koreksi saya kalau salah bis lupa tapi bagus sih kalau anda mau cobacoba tidak mubazir juga kok kalau mau dibalikin lagi ke csv ya pakai transformasi lagi
886,krn pulsa/limit tidak mencukupi. Dptkan informasi seputar kartu Tri di *123# atau via aplikasi BIMATRI,0,krn pulsalimit tidak cukup dptkan informasi putar kartu tri di atau via aplikasi bimatri
887,ku ada 300 ratus nih di tabungan~ di nama1  aku tabungan ada berapa nama1 ? cabut sekarang juga #ManaAda~ :(,0,ku ada ratus nih di tabung di nama saya tabung ada berapa nama cabut sekarang juga manaada
888,Kumpul dulu aja di lab basdat biar bareng2,0,kumpul dulu saja di lab basdat biar bareng
889,"Kumpulnya makan daging, jadi gak usah ke resto :D",0,kumpul makan daging jadi gak usah ke resto d
890,Kurang tau pasti sep periksa controllernya waktu instansiasi new tcpdf() aku lupa,0,kurang tau pasti sep periksa controllernya waktu instansiasi new tcpdf saya lupa
891,Lagian pasti ga boleh gera sma si kaka tp kalo dianterin aku ga enak,0,lagi pasti ga boleh gera sma si kaka tetapi kalo dianterin saya ga enak
892,"Lebay gt katanya ""meni gitu ama mamanya teh gak blg2""",0,lebay gt kata meni gitu sama mama teh gak bilang
893,Lingkungan kerjanya berasap. Kalo gak ngerokok ya pada nge-vape gitu coba. Kan cowok semua banyaknya,0,lingkung kerja asap kalo gak rokok ya pada ngevape gitu coba kan cowok semua banyak
894,Load controller bisa di construct mad? Kmren aku coba ga bs terpaksa di dlm fungsi,0,load controller bisa di construct mad kmren saya coba ga bisa paksa di dlm fungsi
895,"maaaaaaaaf, aku lupaaa, hp aku baru nyala dadi pagi belum pulang ke kosan, maaf pisaaaan :(",0,maaaaaaaaf saya lupaaa hp saya baru nyala dadi pagi belum pulang ke kosan maaf pisaaaan
896,Maaf Anda tidak bisa mengaktifkan paket FLASH ini karena nomor anda tidak terdaftar,0,maaf anda tidak bisa aktif paket flash ini karena nomor anda tidak daftar
897,Maaf bu jadi jam berapa ya kita ketemuan bu...atau bgmana baiknya,0,maaf bu jadi jam berapa ya kita ketemu buatau bgmana baik
898,Maaf bu kalau pesanannya bebek atau ayam ya,0,maaf bu kalau pesan bebek atau ayam ya
899,Maaf kaprodi kita itu siapa yah hehe,0,maaf kaprodi kita itu siapa yah hehe
900,"Maaf, Keyword yang anda masukkan ke 234 salah. Info lanjut hub call center : 200",0,maaf keyword yang anda masuk ke salah info lanjut hub telepon center
901,"Maaf, pesan Anda belum terkirim. Silakan coba beberapa saat lagi. Terimakasih",0,maaf pesan anda belum kirim sila coba beberapa saat lagi terimakasih
902,"Maaf, pulsa Anda tidak cukup untuk melakukan pembelian paket Flash yang dipilih. Silahkan isi ulang pulsa Anda.",0,maaf pulsa anda tidak cukup untuk laku beli paket flash yang pilih silah isi ulang pulsa anda
903,Maafin ya guys gak hari ini huhuhu,0,maafin ya guys gak hari ini huhuhu
904,Mah melan lagi di kosan dila. Habis kerja kelompok tapi kepegat hujan :(,0,mah mel lagi di kosan dila habis kerja kelompok tapi pegat hujan
905,Makanya sebelum tibatiba layarnya hitam gt diapain? Jatoh?,0,makanya belum tibatiba layar hitam gt diapain jatoh
906,Makasih gais doakan kami yg masih berjuang ya 💪,0,makasih gais doa kami yang masih juang ya
907,Makasih semuanyaaa mohon doanya yaaa,0,makasih semuanyaaa mohon doa yaaa
908,"Malem aja lah, jam 5 nanggung banget mw maghrib haha",0,malem saja lah jam nanggung banget mau maghrib haha
909,Mana duduk plg depan selalu kdg aku ga tau keadaan dblkg. Siapa yg hdr siapa yg engga. Wkwk,0,mana duduk langgan depan selalu kdg saya ga tau ada dblkg siapa yang hdr siapa yang engga wkwk
910,Mandi?? Aku selesei isya mau bobo,0,mandi saya selesei isya mau bobo
911,Masak dikosan aku mau makan orek buatan kamu min,0,masak dikosan saya mau makan orek buat kamu min
912,Masih boleh ikutan gaaaa wkwkwkwk,0,masih boleh ikut gaaaa wkwkwkwk
913,Masih ngerasa bersalah ama kalian sebenernya,0,masih rasa salah sama kalian sebenernya
914,Masih yang dekat sungai dulu kok diil 😁,0,masih yang dekat sungai dulu kok diil
915,Matikan services spt antivirus dll.,0,mati services seperti antivirus dll
916,Mau minta kirim foto2 selempang yg kita waktu itu dong. Makasihhh,0,mau minta kirim foto selempang yang kita waktu itu dong makasihhh
917,Mau naik gojek tapi ga ada driver kayanya :( padahal bawaan banyak :(,0,mau naik gojek tapi ga ada driver kaya padahal bawa banyak
918,Mau nitip ga saya lagi di gerlong.,0,mau nitip ga saya lagi di gerlong
919,"Mau sekalian dibawain kacamata ga, nanti aku keluar jam 10",0,mau sekali dibawain kacamata ga nanti saya keluar jam
920,Mau yang apa? Sunday atau apa? Terus rasa slainya apa?,0,mau yang apa sunday atau apa terus rasa slainya apa
921,Memperbaiki bug2 karna ganti db bbrp. Lg enak nonton td ditelfon 😂,0,baik bug karna ganti db beberapa lg enak nonton tadi ditelfon
922,Merica jeruk nipis aku ajaa,0,merica jeruk nipis saya ajaa
923,Mgkin periksa nama id di view jg sep,0,mungkin periksa nama id di view jg sep
924,Min kalo ada inpo kosan perbulan share ya 😆,0,min kalo ada inpo kosan bulan share ya
925,Min lg dmn? Mo ngambil sertifikat yg kompas hihu,0,min lg dmn mau ambil sertifikat yang kompas hihu
926,"minal aidzin walfaidin, mohon maaf lahir dan batin ya semua akang teteh. ",0,mal aidzin walfaidin mohon maaf lahir dan batin ya semua akang teteh
927,Minggunya pengen ke lembang git seharian ngubek bandung :(,0,minggu ingin ke lembang git hari ngubek bandung
928,Minta email github nya dong.,0,minta email github nya dong
929,Mohon maaf lahir dan batin ipa3😚😚,0,mohon maaf lahir dan batin ipa
930,Mohon maaf pak semalam saya Sudah konfirmasi tidak ikut remedial. Tapi di nilainya kenapa ikut remedial ,0,mohon maaf pak malam saya sudah konfirmasi tidak ikut remedial tapi di nilai kenapa ikut remedial
931,Ga ada birthday nya ? Wkwk,0,ga ada ulang tahun nya wkwk
932,"Mudah2an ya dil, besok mau coba ke telkom lg, doain yah (tear)",0,mudah ya dil besok mau coba ke telkom lg doain yah tear
933,Mul snack satu lagi teteh kasih rafael ya,0,mul snack satu lagi teteh kasih rafael ya
934,Mungkin aa nya tau kl wajah nama1 bakal beda sendiri pas gaya ini (up),0,mungkin aa nya tau kl wajah nama bakal beda sendiri pas gaya ini up
935,"Murah nuy 30seorang, drpd naik angkot bisa 15rebu, belum ngetem, macet, gt",0,murah nuy orang drpd naik angkot bisa rebu belum nongkrong macet gt
936,"Naik kelapa ledeng turun di ciateul, sebelum terminal bgt. Terus naik kalapa dayeuh kolot turun di depan kantor bgt.",0,naik kelapa ledeng turun di ciateul belum terminal banget terus naik kalapa dayeuh kolot turun di depan kantor banget
937,nama table table pasien_irj dan gnti data_pasien. lupa,0,nama table table pasien irj dan gnti data pasien lupa
938,Nanti aku push aja ya kuota modem lg hbs,0,nanti saya push saja ya kuota modem lg hbs
939,Nanti aku siaraan diil,0,nanti saya siaraan diil
940,Nanti plg wisudaan aku lgsg ksana. Awas telat. Telat aku plg.,0,nanti langgan wisuda saya lgsg ksana awas telat telat saya langgan
941,Nanti sync aja di github dekstop nya.,0,nanti sync saja di github dekstop nya
942,"Ngajak wida tuh, kan beliau habis seminar. Hihip",0,ngajak wida tuh kan beliau habis seminar hihip
943,"Nikah juga proses put, kadang diatas, kadang dibawah, gak selalu enak enak wkwkwkwk",0,nikah juga proses put kadang atas kadang bawah gak selalu enak enak wkwkwkwk
944,Nomor OTP anda adalah [8874] -Telkomsel-,0,nomor otp anda adalah telkomsel
945,Ntar aku kirim link nya,0,nanti saya kirim link nya
946,Numpang berteduh wkwk. Aku tak punya tempat tujuan~,0,numpang teduh wkwk saya tidak punya tempat tuju
947,"numpang promo yah, siapa tau ada yang berminat 😊 bisa liat di instagram nya ",0,numpang promo yah siapa tau ada yang minat bisa liat di instagram nya
948,"nama1  udh nama1 transfer, maacih nur 😊",0,nama sudah nama transfer maacih nur
949,"nama1 aku lg ngerjain tes ngoding di upi net, kalo mo pake motornya boleh, tp motornya jauh bgt",0,nama saya lg kerja tes ngoding di upi net kalo mau pakai motor boleh tetapi motor jauh banget
950,"nya sore we atuh gi, kalo mau pagi / siang weekend nya",0,nya sore we atuh gi kalo mau pagi siang weekend nya
951,Oh oke de. kalau selanjutnya isi deposit transfer kmn?,0,oh oke de kalau lanjut isi deposit transfer kmn
952,Oh oke Pak nanti saya lgsg kesana untuk kepastikan buka jam berapa? Ke bebek komar yg dekat dt bisa?,0,oh oke pak nanti saya lgsg kesana untuk pasti buka jam berapa ke bebek komar yang dekat dt bisa
953,Oh pantesan tau gitu lgsg foto dipusatnya aja put,0,oh pantesan tau gitu lgsg foto pusat saja put
954,"Oh saya udh berangkat kayanya, ga ada koneksi..",0,oh saya sudah berangkat kaya ga ada koneksi
955,Oh udah yah haha aku bingung jd gimana udh ketinggalan banyak chat,0,oh sudah yah haha saya bingung jd gimana sudah tinggal banyak chat
956,"oh, kelurahan dll dari data_pasien ternyata. butuh oge.",0,oh lurah dll dari data pasien nyata butuh oge
957,Oiya ya nama1  ih knapa bsa begitu?sayang bgt tabungannya :(,0,oiya ya nama ih knapa bisa begitusayang banget tabung
958,ok nanti saya lihat dengan kehadiran. Siapa lagi yg nyaris2 nilainya?,0,ok nanti saya lihat dengan hadir siapa lagi yang nyaris nilai
959,"ok,, kabarin yah, no m3 aku ke blokir, ga ada paket data, smsin aja ke asmul ya, ini kbtulan lagi free wife",0,ok kabarin yah nomor m saya ke blokir ga ada paket data smsin saja ke asmul ya ini kbtulan lagi free wife
960,ok. minta yang data dummy diagnosa_pasien ya. punten. makasih,0,ok minta yang data dummy diagnosa pasien ya maaf makasih
961,"Okayyy, nanti siang jam 1an hehe. Ga kemana-mana hari ini?",0,okayyy nanti siang jam an hehe ga kemanamana hari ini
962,Oke deh aku jg emang pengen ngumpul sih kapan lg :(,0,oke deh saya jg emang ingin ngumpul sih kapan lg
963,"Oke nama1, nanti udah beres bimbingan aku kesana",0,oke nama nanti sudah beres bimbing saya kesana
964,oke gais tp dsni udh redaan hujannya. dtggu ya,0,oke gais tetapi dsni sudah reda hujan dtggu ya
965,Oke kalau untuk dp harus berapa%?,0,oke kalau untuk dp harus berapa
